request_id,source,category,budget,layer,strategy,total_tokens,vision_tokens,vision_ratio,chunks,min_chunk,max_chunk,chunk_size_cv,all_tile_sum,all_padded_rows,all_assignments,all_active_expert_sum,all_median_expert_batch,all_p10_expert_batch,all_tiny_le_1_fraction,all_tiny_le_4_fraction,vision_tile_sum,vision_padded_rows,vision_assignments,vision_active_expert_sum,vision_median_expert_batch,vision_p10_expert_batch,vision_tiny_le_1_fraction,vision_tiny_le_4_fraction
coffee_rocket,short,multi_image,1024,1,strict,511,488,0.9549902152641878,1,511,511,0.0,142.0,5000.0,4088.0,128.0,25.5,7.700000000000001,0.0,0.0234375,141.0,5120.0,3904.0,127.0,24.0,6.0,0.015748031496062992,0.07086614173228346
coffee_rocket,short,multi_image,1024,2,strict,511,488,0.9549902152641878,1,511,511,0.0,140.0,4872.0,4088.0,128.0,26.0,7.0,0.0,0.0546875,140.0,5056.0,3904.0,128.0,26.0,5.0,0.0234375,0.09375
coffee_rocket,short,multi_image,1024,3,strict,511,488,0.9549902152641878,1,511,511,0.0,146.0,5256.0,4088.0,126.0,23.0,6.0,0.015873015873015872,0.07936507936507936,142.0,5184.0,3904.0,122.0,22.5,6.100000000000001,0.00819672131147541,0.08196721311475409
coffee_rocket,short,multi_image,1024,4,strict,511,488,0.9549902152641878,1,511,511,0.0,150.0,5512.0,4088.0,127.0,19.0,4.0,0.015748031496062992,0.12598425196850394,149.0,5632.0,3904.0,126.0,18.5,2.0,0.05555555555555555,0.16666666666666666
coffee_rocket,short,multi_image,1024,5,strict,511,488,0.9549902152641878,1,511,511,0.0,146.0,5256.0,4088.0,127.0,25.0,5.0,0.023622047244094488,0.07086614173228346,142.0,5184.0,3904.0,124.0,24.5,5.0,0.016129032258064516,0.0967741935483871
coffee_rocket,short,multi_image,1024,6,strict,511,488,0.9549902152641878,1,511,511,0.0,146.0,5256.0,4088.0,125.0,19.0,4.0,0.016,0.152,142.0,5184.0,3904.0,122.0,17.0,2.0,0.04918032786885246,0.18032786885245902
coffee_rocket,short,multi_image,1024,7,strict,511,488,0.9549902152641878,1,511,511,0.0,149.0,5448.0,4088.0,125.0,21.0,3.0,0.04,0.168,141.0,5120.0,3904.0,118.0,22.5,2.700000000000001,0.059322033898305086,0.15254237288135594
coffee_rocket,short,multi_image,1024,8,strict,511,488,0.9549902152641878,1,511,511,0.0,151.0,5576.0,4088.0,128.0,19.5,3.700000000000001,0.03125,0.1171875,144.0,5312.0,3904.0,122.0,19.0,3.1000000000000014,0.03278688524590164,0.1557377049180328
coffee_rocket,short,multi_image,1024,9,strict,511,488,0.9549902152641878,1,511,511,0.0,137.0,4680.0,4088.0,122.0,29.5,4.100000000000001,0.02459016393442623,0.10655737704918032,132.0,4544.0,3904.0,117.0,30.0,3.0,0.05982905982905983,0.1282051282051282
coffee_rocket,short,multi_image,1024,10,strict,511,488,0.9549902152641878,1,511,511,0.0,145.0,5192.0,4088.0,128.0,25.0,6.0,0.015625,0.078125,143.0,5248.0,3904.0,126.0,23.5,4.0,0.023809523809523808,0.1349206349206349
coffee_rocket,short,multi_image,1024,11,strict,511,488,0.9549902152641878,1,511,511,0.0,144.0,5128.0,4088.0,125.0,21.0,5.0,0.024,0.096,140.0,5056.0,3904.0,121.0,21.0,3.0,0.049586776859504134,0.1487603305785124
coffee_rocket,short,multi_image,1024,12,strict,511,488,0.9549902152641878,1,511,511,0.0,144.0,5128.0,4088.0,127.0,26.0,4.0,0.015748031496062992,0.14173228346456693,139.0,4992.0,3904.0,122.0,26.0,3.0,0.02459016393442623,0.1885245901639344
coffee_rocket,short,multi_image,1024,13,strict,511,488,0.9549902152641878,1,511,511,0.0,141.0,4936.0,4088.0,124.0,22.0,5.300000000000001,0.016129032258064516,0.08870967741935484,141.0,5120.0,3904.0,124.0,20.0,3.0,0.024193548387096774,0.12903225806451613
coffee_rocket,short,multi_image,1024,14,strict,511,488,0.9549902152641878,1,511,511,0.0,142.0,5000.0,4088.0,128.0,24.5,6.0,0.0,0.0625,141.0,5120.0,3904.0,127.0,24.0,4.0,0.023622047244094488,0.11023622047244094
coffee_rocket,short,multi_image,1024,15,strict,511,488,0.9549902152641878,1,511,511,0.0,147.0,5320.0,4088.0,126.0,21.5,4.0,0.031746031746031744,0.1111111111111111,144.0,5312.0,3904.0,123.0,21.0,4.0,0.016260162601626018,0.11382113821138211
coffee_rocket,short,multi_image,1024,16,strict,511,488,0.9549902152641878,1,511,511,0.0,144.0,5128.0,4088.0,127.0,22.0,3.6000000000000014,0.06299212598425197,0.12598425196850394,142.0,5184.0,3904.0,125.0,19.0,3.0,0.064,0.144
coffee_rocket,short,multi_image,1024,17,strict,511,488,0.9549902152641878,1,511,511,0.0,145.0,5192.0,4088.0,126.0,22.0,7.5,0.023809523809523808,0.07142857142857142,142.0,5184.0,3904.0,123.0,21.0,5.200000000000001,0.024390243902439025,0.08943089430894309
coffee_rocket,short,multi_image,1024,18,strict,511,488,0.9549902152641878,1,511,511,0.0,145.0,5192.0,4088.0,124.0,23.5,4.300000000000001,0.024193548387096774,0.10483870967741936,141.0,5120.0,3904.0,122.0,22.5,4.0,0.02459016393442623,0.11475409836065574
coffee_rocket,short,multi_image,1024,19,strict,511,488,0.9549902152641878,1,511,511,0.0,141.0,4936.0,4088.0,121.0,23.0,3.0,0.03305785123966942,0.15702479338842976,140.0,5056.0,3904.0,120.0,20.0,3.0,0.05,0.16666666666666666
coffee_rocket,short,multi_image,1024,20,strict,511,488,0.9549902152641878,1,511,511,0.0,147.0,5320.0,4088.0,126.0,21.5,4.0,0.031746031746031744,0.11904761904761904,144.0,5312.0,3904.0,123.0,21.0,4.0,0.024390243902439025,0.13008130081300814
coffee_rocket,short,multi_image,1024,21,strict,511,488,0.9549902152641878,1,511,511,0.0,141.0,4936.0,4088.0,123.0,22.0,4.0,0.04878048780487805,0.11382113821138211,138.0,4928.0,3904.0,120.0,21.0,3.0,0.03333333333333333,0.15
coffee_rocket,short,multi_image,1024,22,strict,511,488,0.9549902152641878,1,511,511,0.0,144.0,5128.0,4088.0,127.0,25.0,6.600000000000001,0.023622047244094488,0.07874015748031496,141.0,5120.0,3904.0,126.0,23.5,6.0,0.031746031746031744,0.09523809523809523
coffee_rocket,short,multi_image,1024,23,strict,511,488,0.9549902152641878,1,511,511,0.0,147.0,5320.0,4088.0,127.0,20.0,6.200000000000003,0.015748031496062992,0.09448818897637795,146.0,5440.0,3904.0,126.0,17.5,5.0,0.023809523809523808,0.09523809523809523
coffee_rocket,short,multi_image,1024,24,strict,511,488,0.9549902152641878,1,511,511,0.0,146.0,5256.0,4088.0,127.0,23.0,5.0,0.0,0.07086614173228346,144.0,5312.0,3904.0,127.0,20.0,4.600000000000001,0.015748031496062992,0.10236220472440945
coffee_rocket,short,multi_image,1024,25,strict,511,488,0.9549902152641878,1,511,511,0.0,146.0,5256.0,4088.0,126.0,22.0,7.0,0.007936507936507936,0.07142857142857142,145.0,5376.0,3904.0,126.0,21.0,5.0,0.007936507936507936,0.09523809523809523
coffee_rocket,short,multi_image,1024,26,strict,511,488,0.9549902152641878,1,511,511,0.0,141.0,4936.0,4088.0,126.0,25.0,6.0,0.007936507936507936,0.07142857142857142,139.0,4992.0,3904.0,125.0,24.0,4.4,0.016,0.104
coffee_rocket,short,multi_image,1024,27,strict,511,488,0.9549902152641878,1,511,511,0.0,145.0,5192.0,4088.0,125.0,24.0,6.0,0.0,0.072,143.0,5248.0,3904.0,124.0,21.5,6.0,0.008064516129032258,0.06451612903225806
coffee_rocket,short,multi_image,1024,28,strict,511,488,0.9549902152641878,1,511,511,0.0,142.0,5000.0,4088.0,124.0,25.5,5.300000000000001,0.016129032258064516,0.0967741935483871,142.0,5184.0,3904.0,124.0,24.0,4.0,0.03225806451612903,0.11290322580645161
coffee_rocket,short,multi_image,1024,29,strict,511,488,0.9549902152641878,1,511,511,0.0,144.0,5128.0,4088.0,128.0,23.5,5.700000000000001,0.0234375,0.09375,142.0,5184.0,3904.0,126.0,23.0,4.0,0.023809523809523808,0.1111111111111111
coffee_rocket,short,multi_image,1024,30,strict,511,488,0.9549902152641878,1,511,511,0.0,140.0,4872.0,4088.0,124.0,26.0,6.300000000000001,0.0,0.07258064516129033,139.0,4992.0,3904.0,123.0,25.0,5.200000000000001,0.016260162601626018,0.08943089430894309
coffee_rocket,short,multi_image,1024,31,strict,511,488,0.9549902152641878,1,511,511,0.0,145.0,5192.0,4088.0,125.0,22.0,4.0,0.072,0.128,143.0,5248.0,3904.0,125.0,20.0,2.0,0.096,0.136
coffee_rocket,short,multi_image,1024,32,strict,511,488,0.9549902152641878,1,511,511,0.0,143.0,5064.0,4088.0,127.0,25.0,6.0,0.031496062992125984,0.07874015748031496,142.0,5184.0,3904.0,126.0,22.0,4.5,0.031746031746031744,0.10317460317460317
coffee_rocket,short,multi_image,1024,33,strict,511,488,0.9549902152641878,1,511,511,0.0,142.0,5000.0,4088.0,125.0,24.0,7.0,0.016,0.056,140.0,5056.0,3904.0,125.0,23.0,4.4,0.016,0.104
coffee_rocket,short,multi_image,1024,34,strict,511,488,0.9549902152641878,1,511,511,0.0,143.0,5064.0,4088.0,127.0,26.0,6.600000000000001,0.007874015748031496,0.07874015748031496,140.0,5056.0,3904.0,127.0,24.0,5.200000000000003,0.023622047244094488,0.10236220472440945
coffee_rocket,short,multi_image,1024,35,strict,511,488,0.9549902152641878,1,511,511,0.0,142.0,5000.0,4088.0,128.0,25.5,7.0,0.0234375,0.0625,141.0,5120.0,3904.0,128.0,23.0,6.0,0.0234375,0.0703125
coffee_rocket,short,multi_image,1024,36,strict,511,488,0.9549902152641878,1,511,511,0.0,142.0,5000.0,4088.0,128.0,27.5,6.0,0.0234375,0.0625,142.0,5184.0,3904.0,128.0,23.5,5.0,0.0234375,0.0859375
coffee_rocket,short,multi_image,1024,37,strict,511,488,0.9549902152641878,1,511,511,0.0,143.0,5064.0,4088.0,124.0,25.0,8.3,0.0,0.03225806451612903,142.0,5184.0,3904.0,124.0,23.5,7.300000000000001,0.0,0.03225806451612903
coffee_rocket,short,multi_image,1024,38,strict,511,488,0.9549902152641878,1,511,511,0.0,140.0,4872.0,4088.0,126.0,24.5,6.0,0.015873015873015872,0.07142857142857142,137.0,4864.0,3904.0,124.0,24.5,5.300000000000001,0.024193548387096774,0.06451612903225806
coffee_rocket,short,multi_image,1024,39,strict,511,488,0.9549902152641878,1,511,511,0.0,139.0,4808.0,4088.0,127.0,26.0,6.0,0.007874015748031496,0.07874015748031496,139.0,4992.0,3904.0,127.0,24.0,4.0,0.015748031496062992,0.11811023622047244
coffee_rocket,short,multi_image,1024,40,strict,511,488,0.9549902152641878,1,511,511,0.0,141.0,4936.0,4088.0,124.0,24.0,6.300000000000001,0.04032258064516129,0.08870967741935484,141.0,5120.0,3904.0,124.0,22.0,4.300000000000001,0.04032258064516129,0.10483870967741936
coffee_rocket,short,multi_image,1024,41,strict,511,488,0.9549902152641878,1,511,511,0.0,142.0,5000.0,4088.0,122.0,25.0,5.100000000000001,0.01639344262295082,0.08196721311475409,141.0,5120.0,3904.0,122.0,21.5,4.100000000000001,0.02459016393442623,0.10655737704918032
coffee_rocket,short,multi_image,1024,42,strict,511,488,0.9549902152641878,1,511,511,0.0,135.0,4552.0,4088.0,120.0,29.0,5.0,0.03333333333333333,0.08333333333333333,135.0,4736.0,3904.0,120.0,26.0,4.0,0.03333333333333333,0.13333333333333333
coffee_rocket,short,multi_image,1024,43,strict,511,488,0.9549902152641878,1,511,511,0.0,136.0,4616.0,4088.0,121.0,27.0,6.0,0.03305785123966942,0.08264462809917356,134.0,4672.0,3904.0,119.0,26.0,6.0,0.03361344537815126,0.08403361344537816
coffee_rocket,short,multi_image,1024,44,strict,511,488,0.9549902152641878,1,511,511,0.0,136.0,4616.0,4088.0,121.0,27.0,6.0,0.0,0.05785123966942149,136.0,4800.0,3904.0,121.0,26.0,6.0,0.01652892561983471,0.0743801652892562
coffee_rocket,short,multi_image,1024,45,strict,511,488,0.9549902152641878,1,511,511,0.0,139.0,4808.0,4088.0,122.0,26.5,6.0,0.02459016393442623,0.08196721311475409,136.0,4800.0,3904.0,119.0,25.0,5.800000000000001,0.01680672268907563,0.06722689075630252
coffee_rocket,short,multi_image,1024,46,strict,511,488,0.9549902152641878,1,511,511,0.0,128.0,4104.0,4088.0,117.0,33.0,6.600000000000001,0.03418803418803419,0.08547008547008547,125.0,4096.0,3904.0,114.0,32.0,7.300000000000001,0.02631578947368421,0.06140350877192982
coffee_rocket,short,multi_image,1024,47,strict,511,488,0.9549902152641878,1,511,511,0.0,130.0,4232.0,4088.0,117.0,32.0,6.0,0.02564102564102564,0.08547008547008547,129.0,4352.0,3904.0,116.0,30.5,5.0,0.034482758620689655,0.09482758620689655
coffee_rocket,short,multi_image,1024,0,relaxed,511,488,0.9549902152641878,1,511,511,0.0,139.0,4808.0,4088.0,128.0,27.0,11.0,0.0,0.046875,138.0,4928.0,3904.0,128.0,26.0,9.0,0.0,0.0625
coffee_rocket,short,multi_image,1024,1,relaxed,511,488,0.9549902152641878,1,511,511,0.0,142.0,5000.0,4088.0,128.0,25.5,7.700000000000001,0.0,0.0234375,141.0,5120.0,3904.0,127.0,24.0,6.0,0.015748031496062992,0.07086614173228346
coffee_rocket,short,multi_image,1024,2,relaxed,511,488,0.9549902152641878,1,511,511,0.0,140.0,4872.0,4088.0,128.0,26.0,7.0,0.0,0.0546875,140.0,5056.0,3904.0,128.0,26.0,5.0,0.0234375,0.09375
coffee_rocket,short,multi_image,1024,3,relaxed,511,488,0.9549902152641878,1,511,511,0.0,146.0,5256.0,4088.0,126.0,23.0,6.0,0.015873015873015872,0.07936507936507936,142.0,5184.0,3904.0,122.0,22.5,6.100000000000001,0.00819672131147541,0.08196721311475409
coffee_rocket,short,multi_image,1024,4,relaxed,511,488,0.9549902152641878,1,511,511,0.0,150.0,5512.0,4088.0,127.0,19.0,4.0,0.015748031496062992,0.12598425196850394,149.0,5632.0,3904.0,126.0,18.5,2.0,0.05555555555555555,0.16666666666666666
coffee_rocket,short,multi_image,1024,5,relaxed,511,488,0.9549902152641878,1,511,511,0.0,146.0,5256.0,4088.0,127.0,25.0,5.0,0.023622047244094488,0.07086614173228346,142.0,5184.0,3904.0,124.0,24.5,5.0,0.016129032258064516,0.0967741935483871
coffee_rocket,short,multi_image,1024,6,relaxed,511,488,0.9549902152641878,1,511,511,0.0,146.0,5256.0,4088.0,125.0,19.0,4.0,0.016,0.152,142.0,5184.0,3904.0,122.0,17.0,2.0,0.04918032786885246,0.18032786885245902
coffee_rocket,short,multi_image,1024,7,relaxed,511,488,0.9549902152641878,1,511,511,0.0,149.0,5448.0,4088.0,125.0,21.0,3.0,0.04,0.168,141.0,5120.0,3904.0,118.0,22.5,2.700000000000001,0.059322033898305086,0.15254237288135594
coffee_rocket,short,multi_image,1024,8,relaxed,511,488,0.9549902152641878,1,511,511,0.0,151.0,5576.0,4088.0,128.0,19.5,3.700000000000001,0.03125,0.1171875,144.0,5312.0,3904.0,122.0,19.0,3.1000000000000014,0.03278688524590164,0.1557377049180328
coffee_rocket,short,multi_image,1024,9,relaxed,511,488,0.9549902152641878,1,511,511,0.0,137.0,4680.0,4088.0,122.0,29.5,4.100000000000001,0.02459016393442623,0.10655737704918032,132.0,4544.0,3904.0,117.0,30.0,3.0,0.05982905982905983,0.1282051282051282
coffee_rocket,short,multi_image,1024,10,relaxed,511,488,0.9549902152641878,1,511,511,0.0,145.0,5192.0,4088.0,128.0,25.0,6.0,0.015625,0.078125,143.0,5248.0,3904.0,126.0,23.5,4.0,0.023809523809523808,0.1349206349206349
coffee_rocket,short,multi_image,1024,11,relaxed,511,488,0.9549902152641878,1,511,511,0.0,144.0,5128.0,4088.0,125.0,21.0,5.0,0.024,0.096,140.0,5056.0,3904.0,121.0,21.0,3.0,0.049586776859504134,0.1487603305785124
coffee_rocket,short,multi_image,1024,12,relaxed,511,488,0.9549902152641878,1,511,511,0.0,144.0,5128.0,4088.0,127.0,26.0,4.0,0.015748031496062992,0.14173228346456693,139.0,4992.0,3904.0,122.0,26.0,3.0,0.02459016393442623,0.1885245901639344
coffee_rocket,short,multi_image,1024,13,relaxed,511,488,0.9549902152641878,1,511,511,0.0,141.0,4936.0,4088.0,124.0,22.0,5.300000000000001,0.016129032258064516,0.08870967741935484,141.0,5120.0,3904.0,124.0,20.0,3.0,0.024193548387096774,0.12903225806451613
coffee_rocket,short,multi_image,1024,14,relaxed,511,488,0.9549902152641878,1,511,511,0.0,142.0,5000.0,4088.0,128.0,24.5,6.0,0.0,0.0625,141.0,5120.0,3904.0,127.0,24.0,4.0,0.023622047244094488,0.11023622047244094
coffee_rocket,short,multi_image,1024,15,relaxed,511,488,0.9549902152641878,1,511,511,0.0,147.0,5320.0,4088.0,126.0,21.5,4.0,0.031746031746031744,0.1111111111111111,144.0,5312.0,3904.0,123.0,21.0,4.0,0.016260162601626018,0.11382113821138211
coffee_rocket,short,multi_image,1024,16,relaxed,511,488,0.9549902152641878,1,511,511,0.0,144.0,5128.0,4088.0,127.0,22.0,3.6000000000000014,0.06299212598425197,0.12598425196850394,142.0,5184.0,3904.0,125.0,19.0,3.0,0.064,0.144
coffee_rocket,short,multi_image,1024,17,relaxed,511,488,0.9549902152641878,1,511,511,0.0,145.0,5192.0,4088.0,126.0,22.0,7.5,0.023809523809523808,0.07142857142857142,142.0,5184.0,3904.0,123.0,21.0,5.200000000000001,0.024390243902439025,0.08943089430894309
coffee_rocket,short,multi_image,1024,18,relaxed,511,488,0.9549902152641878,1,511,511,0.0,145.0,5192.0,4088.0,124.0,23.5,4.300000000000001,0.024193548387096774,0.10483870967741936,141.0,5120.0,3904.0,122.0,22.5,4.0,0.02459016393442623,0.11475409836065574
coffee_rocket,short,multi_image,1024,19,relaxed,511,488,0.9549902152641878,1,511,511,0.0,141.0,4936.0,4088.0,121.0,23.0,3.0,0.03305785123966942,0.15702479338842976,140.0,5056.0,3904.0,120.0,20.0,3.0,0.05,0.16666666666666666
coffee_rocket,short,multi_image,1024,20,relaxed,511,488,0.9549902152641878,1,511,511,0.0,147.0,5320.0,4088.0,126.0,21.5,4.0,0.031746031746031744,0.11904761904761904,144.0,5312.0,3904.0,123.0,21.0,4.0,0.024390243902439025,0.13008130081300814
coffee_rocket,short,multi_image,1024,21,relaxed,511,488,0.9549902152641878,1,511,511,0.0,141.0,4936.0,4088.0,123.0,22.0,4.0,0.04878048780487805,0.11382113821138211,138.0,4928.0,3904.0,120.0,21.0,3.0,0.03333333333333333,0.15
coffee_rocket,short,multi_image,1024,22,relaxed,511,488,0.9549902152641878,1,511,511,0.0,144.0,5128.0,4088.0,127.0,25.0,6.600000000000001,0.023622047244094488,0.07874015748031496,141.0,5120.0,3904.0,126.0,23.5,6.0,0.031746031746031744,0.09523809523809523
coffee_rocket,short,multi_image,1024,23,relaxed,511,488,0.9549902152641878,1,511,511,0.0,147.0,5320.0,4088.0,127.0,20.0,6.200000000000003,0.015748031496062992,0.09448818897637795,146.0,5440.0,3904.0,126.0,17.5,5.0,0.023809523809523808,0.09523809523809523
coffee_rocket,short,multi_image,1024,24,relaxed,511,488,0.9549902152641878,1,511,511,0.0,146.0,5256.0,4088.0,127.0,23.0,5.0,0.0,0.07086614173228346,144.0,5312.0,3904.0,127.0,20.0,4.600000000000001,0.015748031496062992,0.10236220472440945
coffee_rocket,short,multi_image,1024,25,relaxed,511,488,0.9549902152641878,1,511,511,0.0,146.0,5256.0,4088.0,126.0,22.0,7.0,0.007936507936507936,0.07142857142857142,145.0,5376.0,3904.0,126.0,21.0,5.0,0.007936507936507936,0.09523809523809523
coffee_rocket,short,multi_image,1024,26,relaxed,511,488,0.9549902152641878,1,511,511,0.0,141.0,4936.0,4088.0,126.0,25.0,6.0,0.007936507936507936,0.07142857142857142,139.0,4992.0,3904.0,125.0,24.0,4.4,0.016,0.104
coffee_rocket,short,multi_image,1024,27,relaxed,511,488,0.9549902152641878,1,511,511,0.0,145.0,5192.0,4088.0,125.0,24.0,6.0,0.0,0.072,143.0,5248.0,3904.0,124.0,21.5,6.0,0.008064516129032258,0.06451612903225806
coffee_rocket,short,multi_image,1024,28,relaxed,511,488,0.9549902152641878,1,511,511,0.0,142.0,5000.0,4088.0,124.0,25.5,5.300000000000001,0.016129032258064516,0.0967741935483871,142.0,5184.0,3904.0,124.0,24.0,4.0,0.03225806451612903,0.11290322580645161
coffee_rocket,short,multi_image,1024,29,relaxed,511,488,0.9549902152641878,1,511,511,0.0,144.0,5128.0,4088.0,128.0,23.5,5.700000000000001,0.0234375,0.09375,142.0,5184.0,3904.0,126.0,23.0,4.0,0.023809523809523808,0.1111111111111111
coffee_rocket,short,multi_image,1024,30,relaxed,511,488,0.9549902152641878,1,511,511,0.0,140.0,4872.0,4088.0,124.0,26.0,6.300000000000001,0.0,0.07258064516129033,139.0,4992.0,3904.0,123.0,25.0,5.200000000000001,0.016260162601626018,0.08943089430894309
coffee_rocket,short,multi_image,1024,31,relaxed,511,488,0.9549902152641878,1,511,511,0.0,145.0,5192.0,4088.0,125.0,22.0,4.0,0.072,0.128,143.0,5248.0,3904.0,125.0,20.0,2.0,0.096,0.136
coffee_rocket,short,multi_image,1024,32,relaxed,511,488,0.9549902152641878,1,511,511,0.0,143.0,5064.0,4088.0,127.0,25.0,6.0,0.031496062992125984,0.07874015748031496,142.0,5184.0,3904.0,126.0,22.0,4.5,0.031746031746031744,0.10317460317460317
coffee_rocket,short,multi_image,1024,33,relaxed,511,488,0.9549902152641878,1,511,511,0.0,142.0,5000.0,4088.0,125.0,24.0,7.0,0.016,0.056,140.0,5056.0,3904.0,125.0,23.0,4.4,0.016,0.104
coffee_rocket,short,multi_image,1024,34,relaxed,511,488,0.9549902152641878,1,511,511,0.0,143.0,5064.0,4088.0,127.0,26.0,6.600000000000001,0.007874015748031496,0.07874015748031496,140.0,5056.0,3904.0,127.0,24.0,5.200000000000003,0.023622047244094488,0.10236220472440945
coffee_rocket,short,multi_image,1024,35,relaxed,511,488,0.9549902152641878,1,511,511,0.0,142.0,5000.0,4088.0,128.0,25.5,7.0,0.0234375,0.0625,141.0,5120.0,3904.0,128.0,23.0,6.0,0.0234375,0.0703125
coffee_rocket,short,multi_image,1024,36,relaxed,511,488,0.9549902152641878,1,511,511,0.0,142.0,5000.0,4088.0,128.0,27.5,6.0,0.0234375,0.0625,142.0,5184.0,3904.0,128.0,23.5,5.0,0.0234375,0.0859375
coffee_rocket,short,multi_image,1024,37,relaxed,511,488,0.9549902152641878,1,511,511,0.0,143.0,5064.0,4088.0,124.0,25.0,8.3,0.0,0.03225806451612903,142.0,5184.0,3904.0,124.0,23.5,7.300000000000001,0.0,0.03225806451612903
coffee_rocket,short,multi_image,1024,38,relaxed,511,488,0.9549902152641878,1,511,511,0.0,140.0,4872.0,4088.0,126.0,24.5,6.0,0.015873015873015872,0.07142857142857142,137.0,4864.0,3904.0,124.0,24.5,5.300000000000001,0.024193548387096774,0.06451612903225806
coffee_rocket,short,multi_image,1024,39,relaxed,511,488,0.9549902152641878,1,511,511,0.0,139.0,4808.0,4088.0,127.0,26.0,6.0,0.007874015748031496,0.07874015748031496,139.0,4992.0,3904.0,127.0,24.0,4.0,0.015748031496062992,0.11811023622047244
coffee_rocket,short,multi_image,1024,40,relaxed,511,488,0.9549902152641878,1,511,511,0.0,141.0,4936.0,4088.0,124.0,24.0,6.300000000000001,0.04032258064516129,0.08870967741935484,141.0,5120.0,3904.0,124.0,22.0,4.300000000000001,0.04032258064516129,0.10483870967741936
coffee_rocket,short,multi_image,1024,41,relaxed,511,488,0.9549902152641878,1,511,511,0.0,142.0,5000.0,4088.0,122.0,25.0,5.100000000000001,0.01639344262295082,0.08196721311475409,141.0,5120.0,3904.0,122.0,21.5,4.100000000000001,0.02459016393442623,0.10655737704918032
coffee_rocket,short,multi_image,1024,42,relaxed,511,488,0.9549902152641878,1,511,511,0.0,135.0,4552.0,4088.0,120.0,29.0,5.0,0.03333333333333333,0.08333333333333333,135.0,4736.0,3904.0,120.0,26.0,4.0,0.03333333333333333,0.13333333333333333
